id,filtered_words,features,label_index
F010,"aliens, confirmed, sources, leg, happy, true, factor., turn, look","(200,[16,23,50,86,90,139,147,188],[3.2721671219184243,0.6714286566053024,2.7826188965997183,2.4789364828014966,3.577548771469606,3.6516567436233283,2.324785802974238,1.2813139958770972])",0.0
R106,"new, report, economic, growth, big, suffer, heart, list, prove","(200,[8,14,48,105,120,128,135,144,185],[2.5277266469709287,2.997730276216664,3.8187108282864943,0.6753425559264385,2.455405985391302,2.7826188965997183,2.997730276216664,2.324785802974238,0.6792718340663283])",1.0
R049,"new, report, research, discover, manage, security, responsibility, during.","(200,[32,34,83,98,102,105,170,185],[2.7508701982851385,3.2208738275308737,3.3262343431887,3.6516567436233283,4.270695952029551,0.6753425559264385,2.849310271098391,0.6792718340663283])",1.0
R144,"new, report, budget, report, main, apply, necessary, body","(200,[37,41,105,112,179,185,191],[4.42484663185681,3.383392757028649,1.350685111852877,2.997730276216664,3.5085558999826545,0.6792718340663283,2.324785802974238])",1.0
F199,"celebrity, scandal, confirmed, sources, instead, mission, specific, together","(200,[23,59,69,86,112,121,127,188],[0.6714286566053024,2.6902455764687034,3.914021008090819,2.4789364828014966,2.997730276216664,2.6330871626287546,3.577548771469606,0.6406569979385486])",0.0
F215,"secret, cure, confirmed, sources, foreign, start, drop, wish","(200,[6,23,92,95,147,177,188,196],[2.997730276216664,0.6714286566053024,2.345405090176974,3.5085558999826545,2.324785802974238,2.4789364828014966,0.6406569979385486,3.2721671219184243])",0.0
R176,"new, report, economic, growth, guy, president, action, cut","(200,[6,33,94,105,106,120,144,185],[2.997730276216664,3.2208738275308737,3.577548771469606,0.6753425559264385,3.2721671219184243,2.455405985391302,2.324785802974238,0.6792718340663283])",1.0
F105,"hoax, confirmed, sources, however, none, country., face, offer","(200,[23,31,34,62,111,158,177,188],[0.6714286566053024,4.830311739964974,3.2208738275308737,3.7316994512968646,4.270695952029551,3.125563647726549,2.4789364828014966,0.6406569979385486])",0.0
F031,"miracle, drug, confirmed, sources, professional, including, concern, enter, realize","(200,[23,35,56,60,134,155,168,182,188],[0.6714286566053024,3.172083663361442,2.8844015909096608,2.8844015909096608,3.914021008090819,4.019381523748645,3.7316994512968646,3.577548771469606,0.6406569979385486])",0.0
R206,"new, report, research, long, writer, certain, film, though, red","(200,[3,32,52,88,104,105,106,185],[3.577548771469606,2.7508701982851385,3.4440173788450834,3.3262343431887,4.270695952029551,0.6753425559264385,3.2721671219184243,1.3585436681326566])",1.0
F238,"secret, cure, confirmed, sources, read, best, use, ability","(200,[23,50,81,92,133,147,163,188],[0.6714286566053024,2.7826188965997183,2.2276220545205905,2.345405090176974,3.125563647726549,2.324785802974238,3.914021008090819,0.6406569979385486])",0.0
R027,"new, report, climate, change, medical, fill, crime, ready","(200,[21,68,105,127,131,157,185,187],[2.5277266469709287,3.4440173788450834,0.6753425559264385,3.577548771469606,3.2721671219184243,3.2721671219184243,0.6792718340663283,2.579019941358479])",1.0
F169,"government, cover-up, confirmed, sources, issue, mother, coach, girl, speak.","(200,[13,16,23,29,59,114,150,154,188],[2.4789364828014966,3.2721671219184243,0.6714286566053024,3.8187108282864943,2.6902455764687034,3.6516567436233283,3.0811118851557153,3.3262343431887,0.6406569979385486])",0.0
F208,"aliens, confirmed, sources, woman, surface, lead, on., truth, notice","(200,[11,23,50,69,81,125,156,163,188],[3.3262343431887,0.6714286566053024,2.7826188965997183,3.914021008090819,2.2276220545205905,2.7826188965997183,3.4440173788450834,3.914021008090819,0.6406569979385486])",0.0
F212,"miracle, drug, confirmed, sources, behind, political, fast, list","(200,[23,56,60,63,128,135,146,188],[0.6714286566053024,2.8844015909096608,2.8844015909096608,4.019381523748645,2.7826188965997183,2.997730276216664,3.0385522707369192,0.6406569979385486])",0.0
F032,"hoax, confirmed, sources, decade, teacher, mention, thought, thing, audience.","(200,[23,30,55,57,107,108,177,188],[0.6714286566053024,3.5085558999826545,3.2721671219184243,3.383392757028649,3.6516567436233283,4.137164559405029,4.957872965602993,0.6406569979385486])",0.0
F109,"hoax, confirmed, sources, choose, local, improve, education., technology, race","(200,[8,20,23,28,47,54,106,177,188],[2.5277266469709287,2.579019941358479,0.6714286566053024,3.8187108282864943,2.849310271098391,3.577548771469606,3.2721671219184243,2.4789364828014966,0.6406569979385486])",0.0
R111,"new, report, policy, test, various, late, drive, college, have.","(200,[47,57,79,82,105,125,142,185,186],[2.849310271098391,3.383392757028649,4.137164559405029,4.42484663185681,0.6753425559264385,2.7826188965997183,2.4324164671666035,0.6792718340663283,4.42484663185681])",1.0
F078,"aliens, confirmed, sources, think, fly, agreement, response., imagine, people","(200,[13,23,50,63,68,101,135,144,188],[2.4789364828014966,0.6714286566053024,2.7826188965997183,4.019381523748645,3.4440173788450834,3.6516567436233283,2.997730276216664,2.324785802974238,0.6406569979385486])",0.0
R105,"new, report, budget, report, least, year, clear, nature, section.","(200,[11,34,99,105,133,185,191],[6.6524686863774,3.2208738275308737,5.117993812416755,1.350685111852877,3.125563647726549,0.6792718340663283,2.324785802974238])",1.0
F196,"government, cover-up, confirmed, sources, age, attorney, serve, since","(200,[13,23,53,59,87,125,188,191],[2.4789364828014966,0.6714286566053024,3.2721671219184243,2.6902455764687034,3.3262343431887,2.7826188965997183,0.6406569979385486,2.324785802974238])",0.0
F118,"immortal, jellyfish, confirmed, sources, wish, paper, information, recently","(200,[23,34,66,76,90,95,188,190],[0.6714286566053024,3.2208738275308737,2.38796470459577,2.057723017725193,3.577548771469606,3.5085558999826545,0.6406569979385486,3.3262343431887])",0.0
F077,"secret, cure, confirmed, sources, financial, future, rate, big.","(200,[7,23,53,88,90,92,147,188],[3.7316994512968646,0.6714286566053024,3.2721671219184243,3.3262343431887,3.577548771469606,2.345405090176974,2.324785802974238,0.6406569979385486])",0.0
F070,"government, cover-up, confirmed, sources, page, oil, perform, meeting, idea","(200,[13,20,23,27,35,59,98,158,188],[2.4789364828014966,2.579019941358479,0.6714286566053024,3.914021008090819,3.172083663361442,2.6902455764687034,3.6516567436233283,3.125563647726549,0.6406569979385486])",0.0
F041,"immortal, jellyfish, confirmed, sources, sport, stage, apply, size., artist","(200,[23,30,66,76,78,112,131,132,188],[0.6714286566053024,3.5085558999826545,2.38796470459577,2.057723017725193,3.8187108282864943,2.997730276216664,3.2721671219184243,2.4789364828014966,0.6406569979385486])",0.0
R026,"new, report, policy, less, change, night, available, simply","(200,[42,69,75,105,142,185,187,195],[3.577548771469606,3.914021008090819,3.4440173788450834,0.6753425559264385,2.4324164671666035,0.6792718340663283,2.579019941358479,4.42484663185681])",1.0
R207,"new, report, policy, cultural, growth, large, authority, yard","(200,[22,24,33,105,120,142,176,185],[3.6516567436233283,4.137164559405029,3.2208738275308737,0.6753425559264385,2.455405985391302,2.4324164671666035,3.6516567436233283,0.6792718340663283])",1.0
F163,"secret, cure, confirmed, sources, focus, debate, amount, investment","(200,[22,23,76,92,131,147,162,188],[3.6516567436233283,0.6714286566053024,2.057723017725193,2.345405090176974,3.2721671219184243,2.324785802974238,4.42484663185681,0.6406569979385486])",0.0
F171,"government, cover-up, confirmed, sources, weight, continue, official, year, outside.","(200,[4,13,23,59,85,99,143,154,188],[3.3262343431887,2.4789364828014966,0.6714286566053024,2.6902455764687034,3.3262343431887,5.117993812416755,2.849310271098391,3.3262343431887,0.6406569979385486])",0.0
F139,"immortal, jellyfish, confirmed, sources, within, bank, particular, send, maybe.","(200,[17,23,66,75,76,123,182,184,188],[3.172083663361442,0.6714286566053024,2.38796470459577,3.4440173788450834,2.057723017725193,3.4440173788450834,3.577548771469606,2.5530444549552183,0.6406569979385486])",0.0
F120,"miracle, drug, confirmed, sources, newspaper, church, southern, start","(200,[23,38,56,60,73,143,188,196],[0.6714286566053024,3.914021008090819,2.8844015909096608,2.8844015909096608,3.5085558999826545,2.849310271098391,0.6406569979385486,3.2721671219184243])",0.0
F146,"mind, control, confirmed, sources, way, statement, wall, at.","(200,[4,8,17,23,152,184,188,191],[3.3262343431887,2.5277266469709287,3.172083663361442,0.6714286566053024,3.7316994512968646,2.5530444549552183,0.6406569979385486,2.324785802974238])",0.0
R115,"new, report, research, push, role, write, exactly, professional, inside","(200,[32,45,66,96,105,150,155,178,185],[2.7508701982851385,3.8187108282864943,2.38796470459577,3.4440173788450834,0.6753425559264385,3.0811118851557153,4.019381523748645,3.5085558999826545,0.6792718340663283])",1.0
F039,"aliens, confirmed, sources, state, meet, inside, weight., statement, many","(200,[8,17,23,50,66,88,140,188],[2.5277266469709287,3.172083663361442,0.6714286566053024,2.7826188965997183,2.38796470459577,3.3262343431887,4.019381523748645,1.2813139958770972])",0.0
F225,"hoax, confirmed, sources, set, interview, else., magazine, community, dream.","(200,[13,23,30,35,142,157,174,177,188],[2.4789364828014966,0.6714286566053024,3.5085558999826545,3.172083663361442,2.4324164671666035,3.2721671219184243,3.577548771469606,2.4789364828014966,0.6406569979385486])",0.0
F140,"aliens, confirmed, sources, technology, reduce, step, food, necessary, read","(200,[20,23,50,53,158,159,179,188],[2.579019941358479,0.6714286566053024,5.565237793199437,3.2721671219184243,3.125563647726549,3.5085558999826545,3.5085558999826545,0.6406569979385486])",0.0
F122,"mind, control, confirmed, sources, organization, task, take, impact, race","(200,[8,23,51,54,55,164,172,184,188],[2.5277266469709287,0.6714286566053024,3.914021008090819,3.577548771469606,3.2721671219184243,3.4440173788450834,3.914021008090819,2.5530444549552183,0.6406569979385486])",0.0
R070,"new, report, budget, report, particular, strategy, behind, television., dog","(200,[91,105,146,164,165,184,185,191],[3.7316994512968646,1.350685111852877,3.0385522707369192,3.4440173788450834,4.607168188650764,2.5530444549552183,0.6792718340663283,2.324785802974238])",1.0
F248,"celebrity, scandal, confirmed, sources, lose, course, detail, every","(200,[22,23,52,81,86,121,143,188],[3.6516567436233283,0.6714286566053024,3.4440173788450834,2.2276220545205905,2.4789364828014966,2.6330871626287546,2.849310271098391,0.6406569979385486])",0.0
R016,"new, report, technology, breakthrough, day, coach, back, capital, agree","(200,[20,30,81,105,114,125,133,141,185],[2.579019941358479,3.5085558999826545,2.2276220545205905,0.6753425559264385,3.6516567436233283,2.7826188965997183,3.125563647726549,3.172083663361442,0.6792718340663283])",1.0
R148,"new, report, technology, breakthrough, moment, system, apply, message, west","(200,[1,20,81,85,105,112,115,185,196],[4.270695952029551,2.579019941358479,2.2276220545205905,3.3262343431887,0.6753425559264385,2.997730276216664,3.3262343431887,0.6792718340663283,3.2721671219184243])",1.0
R142,"new, report, budget, report, begin, crime, rock, partner.","(200,[105,113,131,174,185,190,191],[1.350685111852877,3.5085558999826545,3.2721671219184243,3.577548771469606,0.6792718340663283,3.3262343431887,2.324785802974238])",1.0
F141,"miracle, drug, confirmed, sources, lead, fact, mr","(200,[15,23,47,56,60,156,188],[3.3262343431887,0.6714286566053024,2.849310271098391,2.8844015909096608,2.8844015909096608,3.4440173788450834,0.6406569979385486])",0.0
R076,"new, report, technology, breakthrough, three, pass, new, reflect., experts","(200,[20,34,81,105,106,125,185,192],[2.579019941358479,3.2208738275308737,2.2276220545205905,0.6753425559264385,3.2721671219184243,2.7826188965997183,1.3585436681326566,3.6516567436233283])",1.0
R180,"new, report, budget, report, north, every, energy, want, structure","(200,[81,105,107,112,178,185,191,196],[2.2276220545205905,1.350685111852877,3.6516567436233283,2.997730276216664,3.5085558999826545,0.6792718340663283,2.324785802974238,3.2721671219184243])",1.0
F126,"aliens, confirmed, sources, guy, attorney, allow, list, poor., stock","(200,[13,23,35,50,53,94,128,188,193],[2.4789364828014966,0.6714286566053024,3.172083663361442,2.7826188965997183,3.2721671219184243,3.577548771469606,2.7826188965997183,0.6406569979385486,3.8187108282864943])",0.0
R134,"new, report, economic, growth, official, throughout, discussion, president, improve","(200,[8,85,105,106,115,120,144,148,185],[2.5277266469709287,3.3262343431887,0.6753425559264385,3.2721671219184243,3.3262343431887,2.455405985391302,2.324785802974238,3.2208738275308737,0.6792718340663283])",1.0
F132,"mind, control, confirmed, sources, citizen, develop, fight, management","(200,[8,23,41,126,184,188],[5.0554532939418575,0.6714286566053024,6.766785514057298,3.914021008090819,2.5530444549552183,0.6406569979385486])",0.0
F230,"immortal, jellyfish, confirmed, sources, mrs, one, indicate, left","(200,[15,23,62,66,76,85,151,188],[3.3262343431887,0.6714286566053024,3.7316994512968646,2.38796470459577,2.057723017725193,3.3262343431887,3.6516567436233283,0.6406569979385486])",0.0
F243,"aliens, confirmed, sources, plant, hear, section, traditional., set, son","(200,[9,23,42,44,50,100,142,168,188],[3.577548771469606,0.6714286566053024,3.577548771469606,3.2721671219184243,2.7826188965997183,3.914021008090819,2.4324164671666035,3.7316994512968646,0.6406569979385486])",0.0
R191,"new, report, budget, report, week, send, play, white","(200,[43,105,122,123,173,185,191],[3.0385522707369192,1.350685111852877,3.914021008090819,3.4440173788450834,3.7316994512968646,0.6792718340663283,2.324785802974238])",1.0
R130,"new, report, public, health, ball, election, commercial, growth","(200,[5,43,92,105,120,132,170,185],[2.920769235080536,3.0385522707369192,2.345405090176974,0.6753425559264385,2.455405985391302,2.4789364828014966,2.849310271098391,0.6792718340663283])",1.0
F081,"mind, control, confirmed, sources, certain, third, win, parent, weight","(200,[4,8,23,88,132,171,184,188,198],[3.3262343431887,2.5277266469709287,0.6714286566053024,3.3262343431887,2.4789364828014966,3.914021008090819,2.5530444549552183,0.6406569979385486,4.019381523748645])",0.0
R209,"new, report, technology, breakthrough, doctor, accept, kind, me.","(200,[20,44,57,81,105,177,185],[2.579019941358479,3.2721671219184243,3.383392757028649,2.2276220545205905,0.6753425559264385,4.957872965602993,0.6792718340663283])",1.0
F228,"hoax, confirmed, sources, leave, without, field, store.","(200,[23,43,74,113,177,188],[0.6714286566053024,6.0771045414738385,4.019381523748645,3.5085558999826545,2.4789364828014966,0.6406569979385486])",0.0
R030,"new, report, budget, report, nature, must, stock, buy., hope","(200,[0,11,23,105,126,185,191,193],[4.019381523748645,3.3262343431887,0.6714286566053024,1.350685111852877,3.914021008090819,0.6792718340663283,2.324785802974238,3.8187108282864943])",1.0
R214,"new, report, education, relate, something, represent, take, glass, measure","(200,[26,55,105,117,128,130,132,185,188],[3.2208738275308737,3.2721671219184243,0.6753425559264385,3.914021008090819,2.7826188965997183,2.366458499374806,2.4789364828014966,0.6792718340663283,0.6406569979385486])",1.0
R175,"new, report, economic, growth, market, successful, budget, letter., personal","(200,[57,59,100,105,120,139,144,185,191],[3.383392757028649,2.6902455764687034,3.914021008090819,0.6753425559264385,2.455405985391302,3.6516567436233283,2.324785802974238,0.6792718340663283,2.324785802974238])",1.0
